Frequency (Hz)	Level (dB)
10010.742188	-75.522850
10012.207031	-77.757919
10013.671875	-70.895859
10015.136719	-72.845840
10016.601563	-71.162575
10018.066406	-70.732758
10019.531250	-69.996941
10020.996094	-70.230865
10022.460938	-73.886047
10023.925781	-73.152733
10025.390625	-74.001404
10026.855469	-73.106277
10028.320313	-70.985909
10029.785156	-69.426544
10031.250000	-69.533363
10032.714844	-66.666069
10034.179688	-67.313980
10035.644531	-62.905495
10037.109375	-60.875240
10038.574219	-61.552528
10040.039063	-60.666328
10041.503906	-58.107601
10042.968750	-55.980301
10044.433594	-56.288071
10045.898438	-57.544868
10047.363281	-58.973373
10048.828125	-63.820671
10050.292969	-64.324974
10051.757813	-62.912197
10053.222656	-58.735180
10054.687500	-60.381138
10056.152344	-62.774632
10057.617188	-66.039383
10059.082031	-74.091637
10060.546875	-68.187531
10062.011719	-67.134369
10063.476563	-67.863045
10064.941406	-70.202194
10066.406250	-71.806396
10067.871094	-74.670258
10069.335938	-68.478073
10070.800781	-68.363159
10072.265625	-69.432175
10073.730469	-71.034134
10075.195313	-73.896034
10076.660156	-74.837219
10078.125000	-77.429771
10079.589844	-72.593834
10081.054688	-73.797386
10082.519531	-76.333992
10083.984375	-77.420578
10085.449219	-78.155258
10086.914063	-78.351265
10088.378906	-76.638557
10089.843750	-78.401398
10091.308594	-74.836838
10092.773438	-78.179565
10094.238281	-86.184746
10095.703125	-78.264885
10097.167969	-74.774208
10098.632813	-74.377586
10100.097656	-78.850510
10101.562500	-81.900497
10103.027344	-80.094360
10104.492188	-83.034042
10105.957031	-76.914696
10107.421875	-76.960312
10108.886719	-82.768402
10110.351563	-76.827019
10111.816406	-77.562950
10113.281250	-79.008224
10114.746094	-79.007141
10116.210938	-74.977180
10117.675781	-73.117523
10119.140625	-74.419052
10120.605469	-77.663315
10122.070313	-80.230919
10123.535156	-77.452347
10125.000000	-71.958878
10126.464844	-72.808929
10127.929688	-78.871033
10129.394531	-75.262741
10130.859375	-76.968231
10132.324219	-75.474648
10133.789063	-71.697960
10135.253906	-74.973175
10136.718750	-72.106064
10138.183594	-69.617302
10139.648438	-71.912201
10141.113281	-71.421555
10142.578125	-68.409416
10144.042969	-71.956017
10145.507813	-72.804344
10146.972656	-69.980621
10148.437500	-71.976845
10149.902344	-71.556381
10151.367188	-72.996506
10152.832031	-72.653870
10154.296875	-74.190094
10155.761719	-82.592880
10157.226563	-75.619034
10158.691406	-78.664162
10160.156250	-77.445351
10161.621094	-73.321541
10163.085938	-76.663475
10164.550781	-79.640205
10166.015625	-76.700951
10167.480469	-77.739929
10168.945313	-75.231598
10170.410156	-73.305038
10171.875000	-74.767204
10173.339844	-74.113762
10174.804688	-81.874161
10176.269531	-76.142830
10177.734375	-75.265366
10179.199219	-76.827179
10180.664063	-82.008621
10182.128906	-82.112152
10183.593750	-78.343918
10185.058594	-75.950325
10186.523438	-76.103081
10187.988281	-80.135582
10189.453125	-77.125298
10190.917969	-83.312241
10192.382813	-79.189354
10193.847656	-76.630089
10195.312500	-73.457520
10196.777344	-74.812279
10198.242188	-79.142822
10199.707031	-79.103661
10201.171875	-78.904594
10202.636719	-82.458984
10204.101563	-84.880432
10205.566406	-83.389320
10207.031250	-78.614754
10208.496094	-76.692627
10209.960938	-78.632462
10211.425781	-77.832001
10212.890625	-75.487907
10214.355469	-74.705635
10215.820313	-80.789932
10217.285156	-80.153915
10218.750000	-78.513802
10220.214844	-79.007286
10221.679688	-85.218277
10223.144531	-78.102081
10224.609375	-77.187088
10226.074219	-82.201416
10227.539063	-88.534668
10229.003906	-80.784294
10230.468750	-76.621292
10231.933594	-76.189903
10233.398438	-78.456139
10234.863281	-77.825417
10236.328125	-78.740402
10237.792969	-81.507164
10239.257813	-83.773064
10240.722656	-78.610207
10242.187500	-77.093689
10243.652344	-77.893311
10245.117188	-75.902954
10246.582031	-79.347237
10248.046875	-80.533455
10249.511719	-82.973656
10250.976563	-78.845833
10252.441406	-82.478561
10253.906250	-76.356392
10255.371094	-73.564400
10256.835938	-73.330696
10258.300781	-76.017166
10259.765625	-76.190704
10261.230469	-76.084702
10262.695313	-79.856621
10264.160156	-80.343475
10265.625000	-82.388115
10267.089844	-79.288933
10268.554688	-76.252014
10270.019531	-79.334938
10271.484375	-85.752213
10272.949219	-81.267609
10274.414063	-79.651505
10275.878906	-76.661530
10277.343750	-76.167679
10278.808594	-74.906776
10280.273438	-74.483856
10281.738281	-79.001129
10283.203125	-79.083260
10284.667969	-76.761620
10286.132813	-76.632301
10287.597656	-74.905334
10289.062500	-73.684067
10290.527344	-75.690704
10291.992188	-79.303497
10293.457031	-79.653221
10294.921875	-79.675117
10296.386719	-79.001503
10297.851563	-89.878082
10299.316406	-79.507790
10300.781250	-80.667374
10302.246094	-79.578186
10303.710938	-77.017319
10305.175781	-78.271942
10306.640625	-80.135094
10308.105469	-80.155403
10309.570313	-83.402809
10311.035156	-78.263031
10312.500000	-76.486565
10313.964844	-78.262054
10315.429688	-77.696701
10316.894531	-76.214424
10318.359375	-84.427849
10319.824219	-78.322502
10321.289063	-82.167412
10322.753906	-78.207710
10324.218750	-76.149261
10325.683594	-78.389961
10327.148438	-79.039787
10328.613281	-80.475800
10330.078125	-85.316605
10331.542969	-82.017250
10333.007813	-77.644829
10334.472656	-73.790825
10335.937500	-72.972855
10337.402344	-74.831848
10338.867188	-74.719757
10340.332031	-73.203308
10341.796875	-75.741959
10343.261719	-76.654968
10344.726563	-77.282555
10346.191406	-78.911026
10347.656250	-75.939201
10349.121094	-75.616966
10350.585938	-77.912865
10352.050781	-81.299393
10353.515625	-82.039223
10354.980469	-85.436958
10356.445313	-84.894234
10357.910156	-76.549660
10359.375000	-76.309174
10360.839844	-79.870735
10362.304688	-84.138870
10363.769531	-85.952141
10365.234375	-82.611885
10366.699219	-80.750809
10368.164063	-81.856392
10369.628906	-81.248672
10371.093750	-74.855087
10372.558594	-73.606628
10374.023438	-80.660782
10375.488281	-80.171288
10376.953125	-77.315041
10378.417969	-80.142143
10379.882813	-83.907791
10381.347656	-87.123917
10382.812500	-83.672585
10384.277344	-81.886421
10385.742188	-91.509453
10387.207031	-81.772522
10388.671875	-79.860802
10390.136719	-82.630875
10391.601563	-84.436317
10393.066406	-78.836533
10394.531250	-78.423012
10395.996094	-78.588409
10397.460938	-84.768127
10398.925781	-85.195457
10400.390625	-80.063751
10401.855469	-86.956726
10403.320313	-84.114922
10404.785156	-79.127724
10406.250000	-79.143768
10407.714844	-78.329613
10409.179688	-81.139503
10410.644531	-80.491524
10412.109375	-79.190491
10413.574219	-85.010689
10415.039063	-89.751854
10416.503906	-83.713905
10417.968750	-84.293373
10419.433594	-84.228668
10420.898438	-81.438644
10422.363281	-80.481659
10423.828125	-78.883850
10425.292969	-79.769608
10426.757813	-82.177818
10428.222656	-82.541428
10429.687500	-79.853981
10431.152344	-81.804626
10432.617188	-80.306938
10434.082031	-84.669533
10435.546875	-84.519821
10437.011719	-83.850121
10438.476563	-80.474007
10439.941406	-79.458649
10441.406250	-79.607224
10442.871094	-85.018456
10444.335938	-87.208397
10445.800781	-79.729408
10447.265625	-78.161270
10448.730469	-75.725471
10450.195313	-77.191566
10451.660156	-83.203674
10453.125000	-78.419670
10454.589844	-81.221954
10456.054688	-81.830589
10457.519531	-85.128082
10458.984375	-82.353790
10460.449219	-79.445717
10461.914063	-81.099686
10463.378906	-87.144699
10464.843750	-82.083679
10466.308594	-81.882103
10467.773438	-83.083656
10469.238281	-82.081009
10470.703125	-77.297684
10472.167969	-76.350212
10473.632813	-80.535812
10475.097656	-82.844566
10476.562500	-80.447952
10478.027344	-79.921829
10479.492188	-77.283524
10480.957031	-76.192291
10482.421875	-78.707764
10483.886719	-80.707428
10485.351563	-79.760490
10486.816406	-79.988098
10488.281250	-82.366478
10489.746094	-84.110397
10491.210938	-81.489182
10492.675781	-77.931061
10494.140625	-80.436417
10495.605469	-75.354668
10497.070313	-74.867493
10498.535156	-78.174339
10500.000000	-81.323196
10501.464844	-85.382545
10502.929688	-81.746887
10504.394531	-83.631516
10505.859375	-85.259445
10507.324219	-82.102982
10508.789063	-83.065742
10510.253906	-87.274101
10511.718750	-84.217194
10513.183594	-81.231102
10514.648438	-80.979042
10516.113281	-82.343552
10517.578125	-83.506790
10519.042969	-79.929085
10520.507813	-78.172714
10521.972656	-82.529572
10523.437500	-79.911682
10524.902344	-83.781776
10526.367188	-77.671219
10527.832031	-80.569389
10529.296875	-81.873299
10530.761719	-78.408203
10532.226563	-83.387367
10533.691406	-79.259880
10535.156250	-74.669662
10536.621094	-80.544319
10538.085938	-81.539932
10539.550781	-82.997734
10541.015625	-81.176826
10542.480469	-77.766769
10543.945313	-73.933060
10545.410156	-74.167534
10546.875000	-75.453476
10548.339844	-77.620186
10549.804688	-77.234077
10551.269531	-77.958710
10552.734375	-83.704872
10554.199219	-80.118477
10555.664063	-77.616669
10557.128906	-78.326187
10558.593750	-82.866249
10560.058594	-86.332138
10561.523438	-80.359909
10562.988281	-77.191994
10564.453125	-75.838211
10565.917969	-77.047760
10567.382813	-81.026054
10568.847656	-83.321869
10570.312500	-80.122749
10571.777344	-79.169510
10573.242188	-84.025909
10574.707031	-81.773949
10576.171875	-79.593918
10577.636719	-76.905495
10579.101563	-76.882698
10580.566406	-82.661484
10582.031250	-79.769943
10583.496094	-79.282516
10584.960938	-83.012581
10586.425781	-82.620644
10587.890625	-84.500534
10589.355469	-82.301575
10590.820313	-79.490250
10592.285156	-80.602699
10593.750000	-78.864647
10595.214844	-81.297241
10596.679688	-83.137398
10598.144531	-78.058762
10599.609375	-76.968491
10601.074219	-79.310356
10602.539063	-75.478149
10604.003906	-73.433578
10605.468750	-77.886719
10606.933594	-79.866325
10608.398438	-82.783134
10609.863281	-84.912369
10611.328125	-77.768372
10612.792969	-78.154388
10614.257813	-84.376724
10615.722656	-89.817383
10617.187500	-88.340904
10618.652344	-86.386124
10620.117188	-82.596710
10621.582031	-81.242455
10623.046875	-80.720108
10624.511719	-80.122147
10625.976563	-77.226112
10627.441406	-76.818947
10628.906250	-87.358147
10630.371094	-83.660828
10631.835938	-93.441467
10633.300781	-82.421417
10634.765625	-79.257011
10636.230469	-79.864632
10637.695313	-83.156120
10639.160156	-80.471214
10640.625000	-81.886223
10642.089844	-86.170593
10643.554688	-86.609451
10645.019531	-79.890892
10646.484375	-75.844948
10647.949219	-75.682648
10649.414063	-76.034340
10650.878906	-76.788361
10652.343750	-76.237450
10653.808594	-84.462250
10655.273438	-81.210922
10656.738281	-75.901421
10658.203125	-79.296204
10659.667969	-81.608101
10661.132813	-79.713356
10662.597656	-78.229309
10664.062500	-78.734909
10665.527344	-79.771385
10666.992188	-84.705322
10668.457031	-85.819511
10669.921875	-82.974129
10671.386719	-76.286606
10672.851563	-75.766312
10674.316406	-76.902298
10675.781250	-76.417755
10677.246094	-77.929512
10678.710938	-80.080002
10680.175781	-77.285233
10681.640625	-85.312950
10683.105469	-82.238808
10684.570313	-86.188675
10686.035156	-87.327072
10687.500000	-82.983467
10688.964844	-86.351799
10690.429688	-76.566208
10691.894531	-76.590363
10693.359375	-77.809723
10694.824219	-76.827339
10696.289063	-77.332191
10697.753906	-84.075951
10699.218750	-87.019432
10700.683594	-83.764626
10702.148438	-81.604538
10703.613281	-77.785835
10705.078125	-77.448265
10706.542969	-80.213028
10708.007813	-81.243217
10709.472656	-80.911057
10710.937500	-84.354225
10712.402344	-82.234489
10713.867188	-83.394501
10715.332031	-82.739601
10716.796875	-79.954475
10718.261719	-82.000999
10719.726563	-85.190163
10721.191406	-81.829498
10722.656250	-80.634705
10724.121094	-81.940506
10725.585938	-85.966957
10727.050781	-85.791832
10728.515625	-87.837067
10729.980469	-81.253143
10731.445313	-79.160706
10732.910156	-80.601151
10734.375000	-80.620110
10735.839844	-86.162682
10737.304688	-83.253448
10738.769531	-81.055779
10740.234375	-81.141518
10741.699219	-82.146713
10743.164063	-83.774971
10744.628906	-81.242653
10746.093750	-80.978409
10747.558594	-87.297928
10749.023438	-86.914757
10750.488281	-80.826645
10751.953125	-80.469818
10753.417969	-78.238419
10754.882813	-79.736252
10756.347656	-82.092102
10757.812500	-80.581932
10759.277344	-84.460609
10760.742188	-79.894638
10762.207031	-78.216446
10763.671875	-73.973625
10765.136719	-76.748955
10766.601563	-87.705078
10768.066406	-76.984261
10769.531250	-73.484665
10770.996094	-73.453621
10772.460938	-75.877625
10773.925781	-77.161415
10775.390625	-80.672813
10776.855469	-75.962158
10778.320313	-82.190536
10779.785156	-82.817047
10781.250000	-81.893372
10782.714844	-78.803650
10784.179688	-79.186775
10785.644531	-80.704178
10787.109375	-89.875816
10788.574219	-84.273338
10790.039063	-84.601303
10791.503906	-85.486336
10792.968750	-82.722336
10794.433594	-81.368904
10795.898438	-86.132950
10797.363281	-81.693970
10798.828125	-83.188805
10800.292969	-79.417534
10801.757813	-77.919701
10803.222656	-78.176666
10804.687500	-78.683731
10806.152344	-80.162834
10807.617188	-75.313141
10809.082031	-81.146019
10810.546875	-85.924416
10812.011719	-81.500786
10813.476563	-78.947876
10814.941406	-78.991508
10816.406250	-81.100479
10817.871094	-80.555649
10819.335938	-77.138748
10820.800781	-78.242744
10822.265625	-75.104340
10823.730469	-78.631996
10825.195313	-79.951958
10826.660156	-77.289917
10828.125000	-77.690186
10829.589844	-80.958511
10831.054688	-83.935539
10832.519531	-80.249153
10833.984375	-77.277847
10835.449219	-79.034073
10836.914063	-80.827271
10838.378906	-78.084641
10839.843750	-77.615669
10841.308594	-81.226646
10842.773438	-78.297920
10844.238281	-72.029236
10845.703125	-72.012611
10847.167969	-72.981277
10848.632813	-72.548622
10850.097656	-81.926666
10851.562500	-83.531441
10853.027344	-80.548485
10854.492188	-76.646385
10855.957031	-81.760193
10857.421875	-81.271530
10858.886719	-82.172958
10860.351563	-83.301247
10861.816406	-80.021759
10863.281250	-75.425262
10864.746094	-73.986992
10866.210938	-83.713745
10867.675781	-78.464760
10869.140625	-80.821098
10870.605469	-82.219070
10872.070313	-75.167023
10873.535156	-74.279457
10875.000000	-79.345970
10876.464844	-84.783646
10877.929688	-77.231003
10879.394531	-73.557014
10880.859375	-75.292206
10882.324219	-73.233162
10883.789063	-71.486832
10885.253906	-78.407730
10886.718750	-72.625175
10888.183594	-73.771080
10889.648438	-75.991730
10891.113281	-75.436180
10892.578125	-74.533081
10894.042969	-73.589470
10895.507813	-74.379822
10896.972656	-76.715080
10898.437500	-81.447830
10899.902344	-83.976517
10901.367188	-85.155548
10902.832031	-83.458313
10904.296875	-79.518707
10905.761719	-75.871597
10907.226563	-77.934174
10908.691406	-77.078445
10910.156250	-75.640526
10911.621094	-76.387329
10913.085938	-74.971748
10914.550781	-73.779755
10916.015625	-73.336105
10917.480469	-77.999168
10918.945313	-81.277931
10920.410156	-80.495605
10921.875000	-76.719917
10923.339844	-74.243706
10924.804688	-76.696350
10926.269531	-74.853889
10927.734375	-71.016006
10929.199219	-71.018196
10930.664063	-73.888382
10932.128906	-73.766098
10933.593750	-65.768730
10935.058594	-63.527870
10936.523438	-64.576843
10937.988281	-72.204300
10939.453125	-79.593529
10940.917969	-77.213097
10942.382813	-67.700455
10943.847656	-64.120117
10945.312500	-63.951759
10946.777344	-62.099762
10948.242188	-60.590084
10949.707031	-63.964806
10951.171875	-66.171654
10952.636719	-67.116920
10954.101563	-80.008270
10955.566406	-74.668961
10957.031250	-76.387611
10958.496094	-68.700676
10959.960938	-69.286774
10961.425781	-69.683662
10962.890625	-70.289917
10964.355469	-72.942711
10965.820313	-68.548012
10967.285156	-76.641251
10968.750000	-77.395645
10970.214844	-79.484169
10971.679688	-71.937233
10973.144531	-72.792679
10974.609375	-72.453850
10976.074219	-74.179382
10977.539063	-74.521439
10979.003906	-75.396027
10980.468750	-77.041283
10981.933594	-79.805542
10983.398438	-79.818253
10984.863281	-78.485855
10986.328125	-75.845795
10987.792969	-76.727356
10989.257813	-79.214470
10990.722656	-77.139122
10992.187500	-77.655907
10993.652344	-75.596840
10995.117188	-73.919189
10996.582031	-74.662270
10998.046875	-75.344887
10999.511719	-79.449867
11000.976563	-74.437668
11002.441406	-67.788612
11003.906250	-72.985451
11005.371094	-74.525665
11006.835938	-70.183212
11008.300781	-68.732483
11009.765625	-73.071556
11011.230469	-79.722366
11012.695313	-75.692024
11014.160156	-86.775024
11015.625000	-73.232811
11017.089844	-70.392136
11018.554688	-73.601517
11020.019531	-83.754555
11021.484375	-76.215981
11022.949219	-74.456337
11024.414063	-73.329369
11025.878906	-72.037216
11027.343750	-67.178528
11028.808594	-65.930130
11030.273438	-75.094475
11031.738281	-81.519821
11033.203125	-70.957680
11034.667969	-66.242424
11036.132813	-61.859684
11037.597656	-62.148308
11039.062500	-62.776718
11040.527344	-60.988411
11041.992188	-60.635868
11043.457031	-60.388226
11044.921875	-61.176926
11046.386719	-63.132660
11047.851563	-60.559948
11049.316406	-58.635624
11050.781250	-61.669880
11052.246094	-60.723373
11053.710938	-68.940605
11055.175781	-62.747787
11056.640625	-63.369946
11058.105469	-58.283718
11059.570313	-61.701344
11061.035156	-63.946667
11062.500000	-70.165382
11063.964844	-71.354530
11065.429688	-64.376198
11066.894531	-66.622116
11068.359375	-70.153694
11069.824219	-68.300224
11071.289063	-67.302475
11072.753906	-68.830032
11074.218750	-67.515213
11075.683594	-72.176422
11077.148438	-71.270119
11078.613281	-71.716019
11080.078125	-73.318024
11081.542969	-74.483002
11083.007813	-73.462631
11084.472656	-67.818588
11085.937500	-72.810722
11087.402344	-69.541130
11088.867188	-69.572159
11090.332031	-72.866173
11091.796875	-77.860031
11093.261719	-79.203209
11094.726563	-80.676971
11096.191406	-79.287735
11097.656250	-80.540779
11099.121094	-78.023926
11100.585938	-80.034950
11102.050781	-76.153862
11103.515625	-75.966286
11104.980469	-75.113632
11106.445313	-72.231682
11107.910156	-71.813019
11109.375000	-73.933197
11110.839844	-79.839294
11112.304688	-77.026939
11113.769531	-74.623901
11115.234375	-77.811928
11116.699219	-77.578339
11118.164063	-76.830170
11119.628906	-87.509872
11121.093750	-77.957703
